Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,b967e1bf-f09b-4c89-8740-ace21db47bba,0.29,kilogram,biosphere,2,-2.529022282,0.714142843,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.547722558,"Particulates, > 2.5 um, and < 10um",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,e9bf9e2d-4bd1-4679-86ff-e34f6b750ea0,0.0159,kilogram,biosphere,2,-4.144729807,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Oils, unspecified",,"('soil', 'industrial')","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,2404b41a-2eed-4e9d-8ab6-783946fdf5d6,0,cubic meter,biosphere,2,-3.011705964,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Water,,"('water',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,21e46cb8-6233-4c99-bac3-c41d2ab99498,0.15,kilogram,biosphere,2,-3.915316643,0.714142843,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.547722558,"Particulates, < 2.5 um",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,349b29d1-3e58-4c66-98b9-9d1a076efd2e,48.088,kilogram,biosphere,2,3.869739028,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,"Carbon dioxide, fossil",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,2451f9df-0596-49ec-8380-08e4ad75a153,0.00164,kilogram,biosphere,2,-6.416352674,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Hydrocarbons, aliphatic, alkanes, unspecified",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,693921ef-e02d-4072-add0-55aa4631b213,0.0244,kilogram,biosphere,2,-3.716465784,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Suspended solids, unspecified",,"('water',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.47,kilogram,biosphere,2,-1.718092065,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Nitrogen oxides,,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,a861cfae-a310-4e9d-b9eb-5d555c9a684c,0.15,kilogram,biosphere,2,-1.900413622,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Formaldehyde,,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,8c52f40c-69b7-4538-8923-b371523c71f5,1.31,kilogram,biosphere,2,0.2667335,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,Sulfur dioxide,,"('air', 'urban air close to ground')","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,eba59fd6-f37e-41dc-9ca3-c7ea22d602c7,140.95,kilogram,biosphere,2,4.94511158,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,"Carbon dioxide, non-fossil",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,2cb2333c-1599-46cf-8435-3dffce627524,2.64,kilogram,biosphere,2,0.60102233,0.92736185,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.806225775,"Carbon monoxide, non-fossil",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,d3260d0e-8203-4cbb-a45a-6a13131a5108,0.36,kilogram,biosphere,2,-1.024944885,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"NMVOC, non-methane volatile organic compounds, unspecified origin",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,biosphere3,3268d8df-59cc-4740-a89f-dee8355ad7c3,0.0171,kilogram,biosphere,2,-4.071970453,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,Sulfur trioxide,,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_APOS,Particle board production - Quebec  - APOS,cubic meter,process,ecoinvent 3_5 apos,421e51f990378690af7b0d649cbd0d7c,-3,kilogram,technosphere,0,-1,,,,"wood ash mixture, pure",RoW,,EcoSpold01Location=CH
Modified dataset,Recyc_planing_APOS,Planage des residus - APOS,cubic meter,process,ecoinvent 3_5 apos,e41049e522dfc820ef66ea294b5f6209,7.17E-07,unit,technosphere,2,-14.14788712,0.659241989,"{'reliability': 2, 'completeness': 1, 'temporal correlation': 3, 'geographical correlation': 5, 'further technological correlation': 1}",0.655743852,planing mill,GLO,,data taken from ecoinvent 2.2 dataset
Modified dataset,Recyc_planing_APOS,Planage des residus - APOS,cubic meter,process,Modified dataset,Recyc_planing_APOS,1,cubic meter,production,0,1,,,,"sawnwood, board, softwood, dried (u=20%), planed",CA-QC,,
Modified dataset,Recyc_planing_APOS,Planage des residus - APOS,cubic meter,process,ecoinvent 3_5 apos,3f610458bf63cf5f2e1a97e14320139d,18.62826288,kilowatt hour,technosphere,0,1,,,,"electricity, medium voltage",CA-QC,,
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,3f610458bf63cf5f2e1a97e14320139d,134.191783,kilowatt hour,technosphere,2,4.899203581,0.096046864,"{'reliability': 1, 'completeness': 3, 'temporal correlation': 3, 'geographical correlation': 2, 'further technological correlation': 2}",0.077459667,"electricity, medium voltage",CA-QC,,EcoSpold01Location=UCTE
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,4704756db67e72250ffdfa66668698cc,57.93274379,megajoule,technosphere,2,4.059216336,0.04472136,"{'reliability': 1, 'completeness': 1, 'temporal correlation': 3, 'geographical correlation': 1, 'further technological correlation': 1}",0,"heat, district or industrial, natural gas",CA-QC,,It includes natural gas input and combustion emissions. It also includes other inputs (e.g. electricity) that are already included in this dataset.
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,7d09771bf46f465493da8e4d3acf2fb3,-0.963931955,kilogram,technosphere,2,-0.036800985,0.242074369,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.024494897,waste polyurethane,RoW,,EcoSpold01Location=CH
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,Modified dataset,Recyc_planing_APOS,1.37,cubic meter,technosphere,2,-0.395800509,0.096046864,"{'reliability': 1, 'completeness': 3, 'temporal correlation': 3, 'geographical correlation': 2, 'further technological correlation': 2}",0.077459667,"sawnwood, board, softwood, dried (u=20%), planed",CA-QC,,"Rough Dry Lumber	
263,38 kg (oven dry)
Volume calculated with the default ecoinvent dry mass (450 kg/m³) in order to keep the carbon balance in the database. The true dry mass is for this dataset is 419 kg/m³. The side-effect of this adaptation is the underestimation of land-use during wood extraction."
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,Modified dataset,Recyc_glulam_APOS,1,cubic meter,production,0,1,,,,"glued laminated timber, for indoor use",CA-QC,,EcoSpold01Location=RER
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,7cf3ce767da462dc0e287725e91fee34,3.30E-08,unit,technosphere,2,-17.22816545,0.669328021,"{'reliability': 4, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 4}",0.591607978,"wooden board factory, organic bonded boards",GLO,,EcoSpold01Location=RER
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,b50cf1ea779568dc87330c7b4b982bc2,11.05488909,kilogram,technosphere,2,2.40280637,0.096046864,"{'reliability': 1, 'completeness': 3, 'temporal correlation': 3, 'geographical correlation': 2, 'further technological correlation': 2}",0.077459667,"polyurethane, rigid foam",RoW,,Polyurethane Resin
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,6b7749c530e00d427ca7d90678aa6255,6.671319617,megajoule,technosphere,2,1.897751272,0.04472136,"{'reliability': 1, 'completeness': 1, 'temporal correlation': 3, 'geographical correlation': 1, 'further technological correlation': 1}",0,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,7723041deb014342317a88779e953c92,3.392152258,megajoule,technosphere,2,1.221398192,0.056568542,"{'reliability': 2, 'completeness': 1, 'temporal correlation': 3, 'geographical correlation': 1, 'further technological correlation': 1}",0.024494897,"natural gas, burned in gas motor, for storage",GLO,,Proxy for propane combustion
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,13f8b2895baa6c40e410cdf4d38da2b6,-0.435451807,kilogram,technosphere,2,-0.831437562,0.061846584,"{'reliability': 1, 'completeness': 3, 'temporal correlation': 3, 'geographical correlation': 2, 'further technological correlation': 2}",0.024494897,"wood ash mixture, pure",RoW,,Ash from combustion from heat production is included here.
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,47ac3d2c4fd8b7eee09dcf098df8020e,0.114694345,kilogram,technosphere,2,-2.165550974,0.096046864,"{'reliability': 1, 'completeness': 3, 'temporal correlation': 3, 'geographical correlation': 2, 'further technological correlation': 2}",0.077459667,lubricating oil,RoW,,Hydraulic fluid + lubricants
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,4bf21dbc2d1863a6d3b26411a2ab6525,3.40E-06,unit,technosphere,2,-12.59109651,0.748331477,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.591607978,"furnace, wood chips, hardwood storage area, 300kW",GLO,,"Taken from ecoinvent 2.2 dataset “Wood chips, from industry, softwood, burned in furnace 300kW/CH”. 
Fraction is calculated per m3 of wood chips using the original dataset:
 (infrastructure (in p))//0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(infrastructure (in p))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,8e5a5688b7402f239fc2fcd0655b2af2,0.189310694,kilogram,technosphere,2,-1.664432143,0.096046864,"{'reliability': 1, 'completeness': 3, 'temporal correlation': 3, 'geographical correlation': 2, 'further technological correlation': 2}",0.077459667,phenolic resin,RoW,,Phenol Resorcinol Formaldehyde Resin
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,ecoinvent 3_5 apos,e27ef5d6ec2b641f0731a9a5bd9dc643,14.69890578,megajoule,technosphere,2,2.687706642,0.04472136,"{'reliability': 1, 'completeness': 1, 'temporal correlation': 3, 'geographical correlation': 1, 'further technological correlation': 1}",0,"heat, district or industrial, other than natural gas",RoW,,It includes light fuel oil input and combustion emissions. It also includes other inputs (e.g. electricity) that are already included in this dataset.
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,0.000325202,kilogram,biosphere,2,-8.031131758,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Ammonia,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,2451f9df-0596-49ec-8380-08e4ad75a153,0.00017106,kilogram,biosphere,2,-8.673563846,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Hydrocarbons, aliphatic, alkanes, unspecified",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,235b2f02-ff98-4da9-82e2-e4246c7b7990,0.000244371,kilogram,biosphere,2,-8.316888902,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Sodium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,e142b577-e934-4085-9a07-3983d4d92afb,7.44E-07,kilogram,biosphere,2,-14.11076442,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Chromium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,cfdbc576-e8dc-44ef-bdf2-ddd7009ce57e,2.26E-05,kilogram,biosphere,2,-10.6995167,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,m-Xylene,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,b87016c6-ac91-4414-98ce-fb665e0a6d2e,0.00109967,kilogram,biosphere,2,-6.812811505,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Calcium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,a861cfae-a310-4e9d-b9eb-5d555c9a684c,0.011900395,kilogram,biosphere,2,-4.431250057,0.779743548,"{'reliability': 4, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.655743852,Formaldehyde,,"('air',)","On-site process related VOCs and emissions from energy production from wood on site.
On-site process emissions taken from GLO dataset
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,aeefa758-5f4f-4bb4-a28a-4075e81f2fde,6.77E-05,kilogram,biosphere,2,-9.600904414,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Magnesium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,d761f94e-517d-41cf-89fa-17dc72f7a69b,5.64E-05,kilogram,biosphere,2,-9.783225971,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Phosphorus,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,39d1390a-ded6-41cb-a536-d47510bf2fbc,3.38E-05,kilogram,biosphere,2,-10.29405159,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Chlorine,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,a5506f4b-113f-4713-95c3-c819dde6e48b,1.13E-06,kilogram,biosphere,2,-13.69524898,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Nickel,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,295060ba-3c3d-45e4-99ca-e17b1204b553,3.20E-05,kilogram,biosphere,2,-10.35121001,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Manganese,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,756b1234-887b-406e-88ed-b50ba4694f09,0.00439868,kilogram,biosphere,2,-5.426517144,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Potassium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,eba59fd6-f37e-41dc-9ca3-c7ea22d602c7,19.36171211,kilogram,biosphere,2,2.963231101,0.240831892,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0,"Carbon dioxide, non-fossil",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,075e433b-4be4-448e-9510-9a5029c1ce94,0.03574975,cubic meter,biosphere,2,-3.331278425,0.068738635,"{'reliability': 3, 'completeness': 2, 'temporal correlation': 3, 'geographical correlation': 2, 'further technological correlation': 1}",0.024494897,Water,,"('air',)","Evaporated water during wood combustion. 
Calculated from the mass balance"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,dc6dbdaa-9f13-43a8-8af5-6603688c6ad0,1.88E-07,kilogram,biosphere,2,-15.48700845,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Arsenic,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,8e123669-94d3-41d8-9480-a79211fe7c43,4.70E-06,kilogram,biosphere,2,-12.26813262,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Lead,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,88ef28f1-cfd5-44a0-ac34-01acf2db84a0,5.64E-06,kilogram,biosphere,2,-12.08581106,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Benzene, ethyl-",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,c24f5894-f95e-4661-ba76-130397348894,1.13E-05,kilogram,biosphere,2,-11.39266388,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Bromine,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
